Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Count,Developer,Rating
2.0,2013.0,4.0,21.0,0.1,0.12,0.0,0.02,0.24,68.0,12.0,13.0,1689.0,2.0
26.0,2008.0,0.0,448.0,0.3,0.22,0.0,0.06,0.59,44.0,14.0,8.0,108.0,7.0
4.0,2008.0,7.0,361.0,0.0,0.13,0.38,0.02,0.53,69.8,27.6,61.8,954.6,2.8
13.0,2010.0,10.0,139.0,0.0,0.14,0.0,0.04,0.18,83.0,16.0,102.0,449.0,1.0
26.0,2010.0,10.0,6.0,3.45,2.59,0.0,0.66,6.71,59.8,18.2,11.2,1110.0,1.0
20.0,2014.0,0.0,503.0,0.0,0.0,0.11,0.0,0.11,76.0,5.0,18.0,1054.0,7.0
26.0,2011.0,8.0,21.0,0.55,0.2,0.0,0.08,0.82,70.0,16.0,442.0,1517.0,5.0
7.0,2003.0,8.0,548.0,0.08,0.02,0.0,0.0,0.1,83.0,30.0,19.0,1411.0,7.0
16.0,2006.0,1.0,30.0,0.0,0.0,0.02,0.0,0.02,59.2,24.0,46.2,835.0,5.0
6.0,2006.0,1.0,491.0,0.06,0.02,0.0,0.0,0.09,69.0,10.0,4.0,108.0,1.0
18.0,2015.0,7.0,349.0,0.21,0.23,0.08,0.09,0.6,69.6,40.6,110.6,551.0,7.0
6.0,2004.0,4.0,548.0,0.46,0.17,0.0,0.01,0.64,67.0,23.0,12.0,1591.0,1.0
26.0,2009.0,1.0,361.0,0.53,0.16,0.42,0.06,1.17,62.0,22.0,36.0,339.0,1.0
4.0,2008.0,7.0,209.0,0.1,0.0,0.11,0.01,0.22,53.0,19.0,17.0,633.0,2.0
16.0,2003.0,10.0,139.0,0.5,0.39,0.0,0.13,1.03,82.0,16.0,12.0,1044.0,1.0
28.0,2009.0,8.0,7.0,0.0,0.0,0.02,0.0,0.02,51.0,20.2,12.2,493.0,6.2
19.0,2005.0,7.0,349.0,0.08,0.0,0.0,0.01,0.09,68.0,24.0,26.0,935.0,7.0
16.0,2003.0,6.0,349.0,0.14,0.11,0.0,0.04,0.28,66.0,35.0,5.0,978.0,7.0
6.0,2006.0,7.0,361.0,0.0,0.0,0.39,0.01,0.4,78.2,33.2,103.0,1173.6,2.6
6.0,2004.0,1.0,21.0,0.42,0.15,0.0,0.01,0.58,59.8,15.2,11.6,983.4,2.4
2.0,2014.0,0.0,301.0,0.1,0.02,0.08,0.01,0.22,58.0,28.0,56.0,1440.0,5.0
16.0,2007.0,6.0,491.0,0.02,0.01,0.0,0.0,0.04,65.6,7.8,6.4,996.0,4.6
29.0,2002.0,10.0,491.0,0.02,0.0,0.0,0.0,0.02,49.0,9.0,8.8,226.0,7.0
19.0,2011.0,1.0,95.0,0.0,0.0,0.05,0.0,0.05,52.0,24.0,56.4,948.8,5.6
4.0,2008.0,3.0,528.0,0.1,0.01,0.0,0.01,0.12,69.4,14.0,301.2,1567.0,1.0
17.0,2010.0,8.0,99.0,0.04,0.0,0.0,0.01,0.05,45.0,7.0,9.6,496.0,7.0
19.0,2006.0,6.0,349.0,0.04,0.0,0.0,0.0,0.04,51.0,9.0,39.4,1331.0,1.0
26.0,2009.0,1.0,265.0,0.0,0.0,0.07,0.0,0.07,60.6,18.8,22.4,823.8,6.6
4.0,2012.0,0.0,58.0,0.0,0.02,0.0,0.0,0.03,58.2,14.2,23.8,464.2,1.2
17.0,2009.0,6.0,458.0,0.0,0.05,0.0,0.01,0.07,89.0,15.0,115.0,1391.0,2.0
13.0,2013.0,8.0,74.0,0.0,0.1,0.0,0.01,0.11,74.0,38.0,866.0,234.0,5.0
16.0,2007.0,7.0,364.0,0.0,0.0,0.04,0.0,0.04,53.6,25.2,44.4,578.0,5.0
28.0,2010.0,0.0,528.0,2.85,0.38,0.03,0.24,3.49,89.0,81.0,693.0,1547.0,5.0
15.0,2000.0,7.0,349.0,0.23,0.16,0.16,0.04,0.58,42.0,5.0,47.0,155.0,1.0
18.0,2016.0,0.0,121.0,0.0,0.01,0.0,0.0,0.02,62.0,39.0,123.4,1097.4,5.4
28.0,2013.0,8.0,338.0,0.0,0.0,0.01,0.0,0.01,61.0,14.2,24.4,968.0,7.0
26.0,2008.0,1.0,21.0,0.08,0.08,0.0,0.02,0.18,60.8,15.2,6.4,47.0,1.0
6.0,2002.0,4.0,361.0,1.22,0.1,0.91,0.04,2.27,81.0,24.0,54.0,638.0,1.0
16.0,2007.0,0.0,21.0,0.05,0.04,0.0,0.01,0.1,65.0,11.0,4.0,168.0,1.0
19.0,2006.0,10.0,277.0,0.01,0.72,0.12,0.01,0.86,81.0,10.0,14.0,788.0,1.0
0.0,1983.0,0.0,53.0,0.72,0.04,0.0,0.01,0.77,72.6,27.8,128.6,364.6,4.8
19.0,2008.0,3.0,235.0,0.13,0.0,0.01,0.01,0.15,68.0,13.0,22.2,1472.0,7.0
13.0,2016.0,8.0,139.0,0.11,0.24,0.0,0.03,0.38,88.0,54.0,1137.0,437.0,5.0
6.0,2003.0,4.0,357.0,0.01,0.0,0.0,0.0,0.02,65.2,18.0,17.2,625.2,1.0
6.0,2004.0,10.0,53.0,0.13,0.05,0.0,0.0,0.18,66.4,15.2,9.2,953.0,1.0
16.0,2003.0,7.0,458.0,0.18,0.14,0.0,0.05,0.36,72.0,39.0,33.0,277.0,7.0
29.0,2004.0,11.0,23.0,0.05,0.01,0.0,0.0,0.06,38.0,5.0,4.8,48.0,7.0
7.0,2003.0,8.0,438.0,0.06,0.02,0.0,0.0,0.08,62.0,19.0,13.0,1114.0,7.0
26.0,2008.0,9.0,528.0,0.33,0.02,0.0,0.03,0.37,55.6,15.4,18.0,1539.0,1.0
17.0,2013.0,8.0,497.0,0.08,0.13,0.0,0.04,0.25,69.0,22.0,79.0,13.0,5.0
19.0,2012.0,0.0,543.0,0.0,0.0,0.02,0.0,0.02,51.2,24.0,52.4,819.6,6.0
19.0,2008.0,10.0,139.0,0.07,0.18,0.0,0.1,0.36,53.0,4.0,6.0,511.0,1.0
15.0,1995.0,10.0,139.0,0.13,0.09,0.0,0.02,0.24,87.0,21.2,116.8,393.4,3.0
17.0,2014.0,7.0,364.0,0.05,0.01,0.0,0.01,0.07,71.0,18.0,27.0,557.0,7.0
16.0,2007.0,3.0,458.0,0.11,0.09,0.0,0.03,0.23,71.0,24.0,19.2,1253.4,7.0
4.0,2008.0,7.0,467.0,0.61,0.16,0.49,0.08,1.34,92.0,57.0,440.0,1429.0,2.0
16.0,2005.0,8.0,327.0,0.18,0.14,0.0,0.05,0.36,50.0,24.0,21.0,1128.0,5.0
17.0,2013.0,7.0,364.0,0.0,0.0,0.02,0.0,0.02,69.0,22.0,25.0,86.0,7.0
30.0,2015.0,7.0,349.0,0.69,0.5,0.0,0.11,1.31,91.0,13.0,3963.0,264.0,5.0
16.0,2007.0,3.0,21.0,3.49,0.01,0.01,1.48,4.98,82.0,24.0,46.0,1005.0,7.0
17.0,2008.0,6.0,127.0,0.42,0.33,0.0,0.14,0.89,83.0,43.0,30.0,209.0,1.0
13.0,2009.0,10.0,139.0,0.0,0.04,0.0,0.01,0.05,72.0,14.0,59.0,449.0,1.0
28.0,2006.0,6.0,528.0,0.07,0.01,0.0,0.01,0.09,59.6,34.0,35.6,1212.2,4.0
16.0,2005.0,10.0,6.0,0.01,0.01,0.0,0.0,0.03,66.8,24.0,19.8,869.0,5.8
12.0,1993.0,2.0,439.0,0.0,0.0,0.07,0.0,0.07,70.2,25.4,114.6,690.6,4.8
4.0,2008.0,1.0,349.0,0.0,0.0,0.19,0.0,0.19,68.2,19.4,10.8,994.6,3.4
19.0,2010.0,1.0,458.0,0.0,0.0,0.04,0.0,0.04,63.6,46.2,82.6,1222.4,4.4
4.0,2008.0,10.0,528.0,0.15,0.0,0.0,0.01,0.16,48.6,14.2,9.0,846.0,1.0
29.0,2003.0,6.0,53.0,0.01,0.0,0.0,0.0,0.01,63.0,17.0,16.4,150.0,7.0
19.0,2011.0,1.0,233.0,0.0,0.0,0.03,0.0,0.03,68.2,26.6,28.4,900.6,6.2
16.0,2005.0,10.0,277.0,0.0,0.0,0.11,0.0,0.11,68.6,25.2,13.0,766.8,5.0
6.0,2002.0,8.0,60.0,0.07,0.03,0.0,0.0,0.1,57.4,9.8,11.8,661.6,5.4
26.0,2007.0,0.0,569.0,0.32,0.0,0.0,0.02,0.35,27.0,9.0,26.0,391.0,2.0
26.0,2007.0,0.0,139.0,0.38,0.05,0.0,0.04,0.46,69.0,34.0,28.0,439.0,2.0
17.0,2006.0,9.0,528.0,0.35,0.22,0.0,0.1,0.66,67.0,26.0,9.0,1539.0,7.0
15.0,1995.0,8.0,458.0,0.02,0.01,0.1,0.01,0.14,80.2,9.4,80.8,1090.6,3.4
15.0,1999.0,6.0,139.0,0.59,0.4,0.0,0.07,1.07,70.8,13.4,16.8,410.2,2.2
18.0,2016.0,0.0,458.0,0.0,0.17,0.0,0.03,0.2,73.2,50.8,182.6,1029.6,6.2
17.0,2011.0,7.0,349.0,0.29,0.18,0.67,0.09,1.22,78.0,65.0,468.0,156.0,7.0
6.0,2004.0,0.0,491.0,0.08,0.03,0.0,0.0,0.11,62.0,4.0,6.0,1179.0,1.0
6.0,2003.0,0.0,491.0,0.35,0.13,0.0,0.01,0.49,49.0,5.0,5.8,987.0,1.0
4.0,2006.0,10.0,277.0,0.0,0.0,0.15,0.0,0.15,67.4,24.0,25.6,882.0,2.2
15.0,1997.0,10.0,139.0,1.29,0.03,0.0,0.03,1.35,89.4,15.2,38.8,367.0,2.8
13.0,2015.0,7.0,578.0,0.03,0.06,0.0,0.01,0.1,81.0,65.0,1170.0,716.0,5.0
27.0,2013.0,0.0,528.0,0.17,0.09,0.0,0.03,0.29,86.0,5.0,207.0,1539.0,5.0
7.0,2002.0,0.0,532.0,0.08,0.02,0.0,0.0,0.11,49.0,7.0,7.2,1128.0,7.0
26.0,2009.0,10.0,123.0,0.35,0.0,0.0,0.03,0.37,58.8,12.2,11.6,93.0,1.0
7.0,2004.0,8.0,528.0,0.04,0.01,0.0,0.0,0.06,68.0,25.0,5.0,1558.0,5.0
6.0,2003.0,0.0,53.0,0.21,0.08,0.0,0.01,0.3,58.4,11.8,22.2,1208.6,4.6
4.0,2007.0,5.0,528.0,0.0,0.47,0.0,0.0,0.48,66.4,16.4,14.2,786.2,1.0
28.0,2008.0,0.0,21.0,1.91,0.84,0.0,0.29,3.04,75.0,42.0,32.0,868.0,2.0
29.0,2004.0,10.0,580.0,0.07,0.02,0.0,0.0,0.09,57.4,15.0,11.6,490.6,5.4
30.0,2014.0,10.0,139.0,0.6,1.42,0.0,0.16,2.18,82.0,33.0,347.0,449.0,1.0
28.0,2009.0,8.0,552.0,0.32,0.15,0.0,0.05,0.52,77.0,68.0,114.0,961.0,5.0
29.0,2004.0,9.0,277.0,0.32,0.09,0.0,0.02,0.42,78.0,16.0,7.0,816.0,1.0
17.0,2009.0,1.0,127.0,0.14,0.06,0.0,0.03,0.23,56.2,23.2,17.0,1689.0,1.0
28.0,2007.0,10.0,139.0,0.49,0.02,0.0,0.04,0.54,80.0,45.0,26.0,447.0,1.0
2.0,2013.0,7.0,361.0,5.28,4.19,4.35,0.78,14.6,83.6,66.4,524.4,1058.2,1.0
29.0,2004.0,4.0,491.0,0.4,0.12,0.0,0.02,0.54,74.0,14.0,8.0,657.0,1.0
4.0,2009.0,1.0,102.0,0.0,0.0,0.03,0.0,0.03,59.2,5.8,8.4,336.4,1.2
16.0,2007.0,10.0,349.0,0.0,0.0,0.06,0.0,0.06,51.2,32.0,26.4,823.8,6.0
16.0,2005.0,2.0,53.0,0.0,0.0,0.36,0.0,0.36,67.0,26.0,41.0,476.0,6.6
18.0,2015.0,7.0,369.0,0.04,0.0,0.0,0.01,0.05,60.2,21.0,85.0,1188.0,3.6
4.0,2010.0,1.0,349.0,0.06,0.1,0.0,0.02,0.18,64.8,34.6,127.8,1060.0,1.0
6.0,2005.0,0.0,491.0,0.22,0.08,0.0,0.01,0.31,58.8,5.4,6.6,435.6,1.0
4.0,2012.0,3.0,21.0,0.03,0.33,0.0,0.04,0.4,74.6,30.6,298.8,207.0,1.0
27.0,2013.0,8.0,21.0,0.08,0.03,0.0,0.01,0.11,76.4,24.0,49.0,1472.0,5.0
26.0,2010.0,10.0,570.0,0.06,0.0,0.0,0.0,0.07,60.4,17.8,14.6,312.0,1.0
6.0,2004.0,4.0,491.0,1.02,0.38,0.0,0.06,1.46,52.6,8.6,145.2,1628.0,1.0
0.0,1988.0,0.0,21.0,0.22,0.01,0.0,0.0,0.24,71.4,10.8,10.0,866.2,1.0
29.0,2002.0,10.0,17.0,0.05,0.01,0.0,0.0,0.06,85.0,20.0,7.0,1654.0,7.0
28.0,2007.0,6.0,491.0,0.55,0.08,0.0,0.06,0.68,70.0,43.0,17.0,1171.0,1.0
16.0,2002.0,6.0,139.0,0.06,0.05,0.0,0.02,0.13,57.0,10.0,13.0,136.0,1.0
7.0,2005.0,9.0,361.0,0.0,0.0,0.05,0.0,0.06,77.8,36.2,39.8,368.0,2.2
17.0,2016.0,7.0,467.0,0.0,0.0,0.04,0.0,0.04,73.4,43.2,288.2,707.4,3.8
17.0,2009.0,3.0,101.0,0.2,0.0,0.0,0.02,0.22,82.0,16.0,8.0,523.0,2.0
7.0,2001.0,9.0,290.0,1.03,0.75,0.03,0.09,1.9,90.0,45.0,80.0,518.0,7.0
16.0,2003.0,10.0,17.0,0.2,0.16,0.0,0.05,0.41,72.6,20.0,15.6,687.6,4.2
19.0,2004.2,10.0,380.0,0.01,0.0,0.0,0.0,0.01,43.0,7.0,25.8,1075.0,2.0
10.0,1999.0,6.0,241.0,0.03,0.01,0.0,0.0,0.04,67.8,8.4,21.0,409.6,2.2
20.0,2013.0,7.0,562.0,0.04,0.01,0.12,0.01,0.18,48.0,19.0,56.0,780.0,5.0
8.0,1994.0,10.0,17.0,0.95,0.14,0.0,0.03,1.11,72.8,24.0,568.8,770.2,3.2
10.0,1998.0,2.0,178.0,0.55,0.17,0.0,0.01,0.73,71.8,15.4,87.4,840.2,4.8
28.0,2007.0,8.0,21.0,0.05,0.0,0.0,0.0,0.06,35.0,11.0,21.0,278.0,7.0
16.0,2002.0,7.0,233.0,0.0,0.0,0.05,0.0,0.05,60.8,20.8,45.2,1085.6,2.6
28.0,2011.0,8.0,528.0,0.14,0.1,0.0,0.03,0.27,47.0,62.0,109.0,1459.0,5.0
15.0,1995.0,10.0,277.0,0.16,0.11,0.0,0.02,0.28,77.6,16.6,109.4,766.4,3.6
16.0,2006.0,2.0,53.0,0.66,0.02,0.0,0.11,0.79,73.0,31.0,61.0,1357.0,7.0
16.0,2008.0,1.0,364.0,0.0,0.0,0.01,0.0,0.01,55.8,21.2,59.0,796.6,5.6
15.0,1998.0,0.0,21.0,0.25,0.17,0.0,0.03,0.45,64.8,12.6,27.8,635.2,3.8
16.0,2002.0,3.0,227.0,0.0,0.0,0.46,0.0,0.46,50.8,13.4,44.2,762.2,4.4
4.0,2008.0,9.0,82.0,0.0,0.01,0.0,0.0,0.01,68.4,22.8,941.8,1678.0,1.0
29.0,2003.0,8.0,528.0,0.91,0.57,0.0,0.07,1.55,86.0,39.0,31.0,1539.0,5.0
4.0,2010.0,1.0,127.0,0.17,0.12,0.0,0.03,0.32,54.4,10.6,26.8,430.0,1.0
4.0,2007.0,7.0,6.0,0.0,0.0,0.01,0.0,0.01,55.0,13.0,11.0,161.0,7.0
7.0,2001.0,2.0,361.0,4.41,1.04,1.39,0.22,7.07,92.0,38.0,568.0,638.0,7.0
2.0,2014.0,9.0,375.0,0.0,0.0,0.03,0.0,0.03,55.2,10.0,49.4,716.4,1.2
26.0,2009.0,10.0,53.0,0.09,0.0,0.0,0.01,0.1,67.4,18.8,81.8,523.0,1.0
7.0,2002.0,0.0,21.0,0.86,0.27,0.01,0.04,1.19,76.0,14.0,11.0,1514.0,1.0
2.0,2011.0,0.0,361.0,0.47,0.26,0.35,0.07,1.14,56.0,36.0,50.0,74.0,2.0
7.0,2002.0,6.0,139.0,0.07,0.02,0.0,0.0,0.09,78.0,11.0,60.6,1082.0,1.0
4.0,2010.0,10.0,528.0,0.06,0.01,0.0,0.01,0.08,55.2,9.4,8.6,1539.0,1.0
17.0,2009.0,0.0,503.0,0.0,0.0,0.23,0.0,0.23,55.8,16.6,17.6,1005.6,7.0
13.0,2009.0,11.0,497.0,0.03,0.08,0.0,0.02,0.13,62.2,15.8,8.6,1439.0,7.0
16.0,2004.0,8.0,277.0,0.05,0.04,0.0,0.01,0.09,82.0,46.0,13.0,1512.0,7.0
23.0,1994.0,4.0,545.0,1.26,0.39,0.08,0.06,1.79,65.8,47.0,75.2,982.6,5.2
15.0,1998.0,3.0,255.0,0.04,0.03,0.0,0.0,0.08,60.6,10.8,43.8,942.6,2.4
27.0,2012.0,10.0,139.0,0.21,0.0,0.0,0.02,0.23,75.0,9.0,30.0,453.0,1.0
16.0,2008.0,10.0,21.0,0.09,0.07,0.0,0.02,0.19,69.0,32.8,48.4,1115.0,1.0
7.0,2001.0,10.0,17.0,0.17,0.04,0.0,0.01,0.22,66.0,17.0,9.0,42.0,1.0
4.0,2006.0,9.0,528.0,0.49,0.02,0.0,0.04,0.55,59.8,9.2,16.0,1133.0,1.0
20.0,2012.0,10.0,139.0,0.16,0.32,0.02,0.08,0.58,79.0,45.0,79.0,477.0,1.0
23.0,1995.0,4.0,63.0,0.0,0.0,0.04,0.0,0.04,58.8,29.8,58.6,676.4,4.2
28.0,2010.0,8.0,503.0,0.06,0.02,0.0,0.01,0.09,37.0,39.0,31.0,1460.0,5.0
18.0,2016.0,8.0,85.0,0.04,0.0,0.0,0.01,0.05,62.8,21.8,72.6,508.4,5.0
13.0,2007.0,11.0,138.0,0.0,0.01,0.0,0.0,0.01,76.0,20.0,46.0,469.0,7.0
16.0,2005.0,11.0,503.0,0.04,0.03,0.0,0.01,0.09,71.0,13.0,10.0,807.0,7.0
16.0,2007.0,7.0,533.0,0.08,0.06,0.15,0.02,0.32,85.0,49.0,66.0,1365.0,7.0
16.0,2001.0,10.0,277.0,0.0,0.0,0.29,0.0,0.29,56.8,13.2,9.8,811.8,2.2
19.0,2012.0,1.0,30.0,0.0,0.0,0.01,0.0,0.01,61.8,17.2,68.6,935.6,4.6
16.0,2009.0,0.0,110.0,0.11,0.03,0.0,0.15,0.29,51.6,6.2,4.0,1089.0,2.0
16.0,2003.0,7.0,503.0,0.16,0.13,0.0,0.04,0.33,84.0,42.0,74.0,1029.0,7.0
29.0,2006.0,1.0,143.0,0.03,0.01,0.0,0.0,0.04,73.0,42.0,24.0,562.0,5.0
13.0,2015.0,10.0,497.0,0.03,0.06,0.0,0.01,0.1,71.0,28.0,65.0,16.0,2.0
28.0,2011.0,8.0,467.0,0.76,0.47,0.02,0.12,1.37,89.0,70.0,684.0,471.0,5.0
4.0,2010.0,9.0,533.0,0.03,0.0,0.0,0.0,0.04,59.8,17.4,14.4,1672.0,1.0
7.0,2007.0,0.0,491.0,0.11,0.03,0.0,0.0,0.14,60.0,7.0,7.0,118.0,1.0
19.0,2012.0,3.0,464.0,0.0,0.0,0.19,0.0,0.19,60.4,21.0,98.0,1102.8,5.0
17.0,2012.0,0.0,458.0,0.14,0.11,0.0,0.05,0.29,70.0,52.0,57.0,1487.0,2.0
17.0,2010.0,10.0,372.0,0.0,0.08,0.0,0.02,0.1,58.2,26.8,151.2,597.2,3.6
29.0,2003.0,0.0,327.0,0.06,0.02,0.0,0.0,0.08,68.0,23.0,5.0,1472.0,5.0
28.0,2006.0,7.0,233.0,0.08,0.0,0.0,0.01,0.09,59.0,16.0,19.0,1647.0,7.0
13.0,2014.0,7.0,528.0,0.07,0.1,0.0,0.01,0.19,85.0,48.0,1739.0,1050.0,5.0
7.0,2002.0,8.0,139.0,0.46,0.12,0.0,0.02,0.59,80.0,16.0,16.0,426.0,7.0
17.0,2011.0,6.0,139.0,0.2,0.35,0.0,0.12,0.67,86.2,37.8,743.4,336.4,4.4
16.0,2006.0,10.0,277.0,0.0,0.0,0.14,0.0,0.14,70.8,22.4,11.0,773.0,3.8
17.0,2014.0,7.0,121.0,0.02,0.05,0.0,0.01,0.08,36.0,8.0,77.0,1111.0,5.0
15.0,1994.0,10.0,277.0,0.0,0.0,0.11,0.01,0.11,79.6,15.2,109.4,766.4,2.4
17.0,2009.0,10.0,139.0,0.75,0.0,0.0,0.06,0.81,80.0,20.0,14.0,453.0,1.0
27.0,2012.0,0.0,552.0,0.25,0.09,0.0,0.03,0.37,73.0,42.0,109.0,29.0,2.0
4.0,2007.0,10.0,112.0,0.02,0.0,0.0,0.0,0.02,61.0,24.8,191.0,391.0,1.0
7.0,2002.0,8.0,21.0,0.31,0.08,0.0,0.01,0.4,74.0,23.8,15.2,715.4,7.0
28.0,2009.0,10.0,497.0,0.11,0.02,0.0,0.01,0.15,69.0,31.0,15.0,1439.0,2.0
26.0,2007.0,6.0,21.0,0.13,0.0,0.0,0.01,0.14,49.4,13.4,9.0,504.0,1.0
4.0,2007.0,5.0,173.0,0.0,0.01,0.0,0.0,0.01,62.8,9.4,10.8,874.0,1.0
18.0,2014.0,0.0,503.0,0.09,0.11,0.06,0.04,0.3,68.8,31.0,47.0,1005.0,7.0
30.0,2013.0,4.0,21.0,0.22,0.06,0.0,0.03,0.32,83.6,26.0,43.0,1591.0,2.0
30.0,2016.0,10.0,139.0,1.08,0.02,0.0,0.13,1.23,83.0,30.0,39.0,449.0,1.0
13.0,2005.0,8.0,143.0,0.0,0.02,0.0,0.0,0.02,46.0,18.0,29.0,1386.0,5.0
13.0,2011.0,8.0,551.0,0.0,0.23,0.0,0.05,0.29,80.0,38.0,1466.0,1624.0,7.0
29.0,2005.0,8.0,139.0,0.12,0.03,0.0,0.01,0.16,83.0,54.0,35.0,545.0,5.0
5.0,1995.0,5.0,361.0,0.0,0.0,0.62,0.0,0.62,85.6,26.4,43.0,910.0,1.0
18.0,2015.0,0.0,528.0,0.81,1.99,0.07,0.52,3.39,76.0,86.0,1319.0,1553.0,5.0
28.0,2014.0,0.0,467.0,0.14,0.11,0.0,0.02,0.28,70.0,30.6,175.6,693.2,5.0
4.0,2010.0,0.0,277.0,0.14,0.09,0.0,0.03,0.27,65.0,4.0,13.8,73.0,1.0
15.0,1998.0,0.0,27.0,0.01,0.01,0.0,0.0,0.02,54.8,16.2,44.0,1024.4,4.8
17.0,2013.0,9.0,161.0,0.0,0.09,0.02,0.02,0.14,40.0,17.0,9.0,610.0,1.0
26.0,2011.0,8.0,53.0,0.05,0.0,0.0,0.0,0.05,68.0,19.2,23.2,1628.0,2.0
16.0,2005.0,4.0,458.0,0.04,0.03,0.0,0.01,0.08,71.0,5.0,7.0,882.0,1.0
30.0,2016.0,0.0,528.0,0.47,0.33,0.0,0.08,0.88,77.0,27.0,194.0,1547.0,5.0
20.0,2015.0,3.0,301.0,0.0,0.0,0.07,0.0,0.07,62.2,19.6,78.4,735.2,4.8
4.0,2008.0,7.0,432.0,0.11,0.0,0.12,0.01,0.24,71.0,29.0,13.0,905.0,2.0
2.0,2011.0,0.0,298.0,0.11,0.0,0.0,0.01,0.12,70.2,34.6,225.2,930.0,5.0
17.0,2010.0,10.0,518.0,0.0,0.02,0.0,0.01,0.03,67.6,24.2,127.0,23.0,1.0
5.0,1996.0,5.0,361.0,0.0,0.0,0.23,0.0,0.23,86.6,21.2,63.4,910.0,1.0
16.0,2004.0,0.0,528.0,0.52,0.56,0.0,0.17,1.25,87.0,45.0,34.0,1558.0,7.0
4.0,2009.0,9.0,6.0,0.07,0.0,0.0,0.01,0.07,70.0,15.4,9.0,27.0,1.0
20.0,2014.0,7.0,448.0,0.0,0.0,0.19,0.0,0.19,69.6,32.2,277.6,783.8,5.4
4.0,2006.0,0.0,138.0,0.04,0.02,0.0,0.01,0.07,58.0,15.0,7.0,686.0,7.0
15.0,1995.0,11.0,503.0,0.05,0.03,0.04,0.01,0.13,77.6,16.8,82.0,1026.6,1.2
26.0,2010.0,4.0,361.0,1.42,0.09,0.45,0.1,2.06,70.0,37.8,71.0,1089.4,1.4
16.0,2008.0,0.0,448.0,0.36,0.0,0.0,0.19,0.54,47.0,8.0,15.0,108.0,7.0
16.0,2004.0,10.0,139.0,0.44,0.02,0.0,0.07,0.53,78.0,19.0,13.0,431.0,1.0
18.0,2016.0,0.0,148.0,0.02,0.0,0.0,0.0,0.02,67.4,16.2,96.0,493.0,3.4
15.0,1996.0,2.0,515.0,0.0,0.0,0.26,0.02,0.27,62.2,14.0,45.2,1153.2,6.0
7.0,2003.0,10.0,139.0,0.31,0.08,0.0,0.01,0.4,68.0,16.0,10.0,477.0,1.0
13.0,2011.0,8.0,497.0,0.18,0.17,0.0,0.06,0.41,54.0,48.0,1183.0,600.0,5.0
16.0,2007.0,6.0,85.0,0.05,0.04,0.0,0.01,0.1,62.0,26.0,7.0,945.0,1.0
26.0,2011.0,8.0,306.0,0.09,0.0,0.0,0.01,0.1,64.0,45.2,194.6,1475.0,7.0
15.0,1998.0,11.0,138.0,0.07,0.05,0.0,0.01,0.13,79.6,18.0,73.0,504.2,1.2
19.0,2005.0,10.0,458.0,0.1,0.0,0.0,0.01,0.1,61.0,23.0,10.0,1082.0,1.0
27.0,2014.0,2.0,361.0,2.6,1.08,0.81,0.38,4.87,83.0,68.8,731.4,1014.8,1.2
17.0,2010.0,11.0,503.0,0.0,0.0,0.13,0.0,0.13,59.4,28.2,59.0,1037.8,4.2
15.0,1998.0,0.0,497.0,0.04,0.03,0.0,0.0,0.08,53.0,8.8,11.4,964.6,4.2
18.0,2016.0,0.0,57.0,0.0,0.02,0.0,0.0,0.02,52.0,13.0,34.0,464.0,7.0
2.0,2016.0,0.0,251.0,0.0,0.0,0.01,0.0,0.01,69.8,20.8,16.0,744.0,7.0
7.0,2004.0,1.0,491.0,0.08,0.02,0.0,0.0,0.11,40.0,7.0,9.0,229.0,1.0
17.0,2008.0,8.0,21.0,0.07,0.0,0.0,0.01,0.07,36.0,7.0,15.0,47.0,7.0
4.0,2007.0,1.0,528.0,0.05,0.01,0.0,0.01,0.07,58.0,9.6,6.0,1133.0,7.0
4.0,2008.0,1.0,303.0,0.0,0.0,0.06,0.0,0.06,60.2,16.0,21.6,850.4,2.6
15.0,1995.0,6.0,415.0,0.5,0.34,0.0,0.06,0.9,80.4,12.0,52.8,1138.0,3.6
4.0,2010.0,3.0,361.0,0.26,1.65,0.33,0.28,2.52,75.0,15.0,5.0,654.0,1.0
2.0,2013.0,3.0,277.0,0.0,0.08,0.08,0.01,0.17,61.2,18.8,39.0,960.4,3.2
15.0,1997.0,6.0,18.0,1.05,0.2,0.0,0.05,1.3,50.4,12.2,214.4,632.0,1.2
16.0,2006.0,3.0,143.0,0.01,0.01,0.0,0.0,0.02,67.0,11.0,13.8,482.0,7.0
13.0,2009.0,9.0,138.0,0.0,0.01,0.0,0.0,0.01,71.2,17.0,43.2,842.4,3.0
16.0,2002.0,0.0,138.0,0.1,0.08,0.0,0.03,0.21,81.0,25.0,49.0,749.0,5.0
27.0,2013.0,0.0,85.0,0.06,0.0,0.0,0.01,0.06,76.0,10.0,100.0,1628.0,1.0
2.0,2016.0,0.0,496.0,0.0,0.0,0.03,0.0,0.03,65.8,25.0,63.0,701.4,4.0
16.0,2005.0,0.0,497.0,0.44,0.02,0.0,0.07,0.53,84.0,52.0,72.0,1223.0,5.0
15.0,2001.0,6.0,21.0,0.08,0.06,0.0,0.01,0.15,76.0,8.0,9.0,1511.0,1.0
16.0,2002.0,0.0,458.0,0.16,0.13,0.0,0.04,0.33,70.0,46.4,28.8,202.0,1.0
